Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
BEL;BEL030931986;MOD;20150122;20180130;Y;093;N.93;AALSCHOLVER;NIEUW;NIEUWPOORT;Y;OPDO;Y;GNS;NO;21.08;18.68;67.00;67.00;;;220.00;0.00;2;1986;3;11;MFL;;;;;;1986;N.V. Valcke, H.Baelskaai 3, 8400 Oostende;
BEL;BEL030971994;MOD;20110601;21001231;Y;548;Z.548;FLAMINGO;ZEEBR;ZEEBRUGGE;Y;OPVR;Y;TBB;OTB;37.72;32.98;396.00;396.00;;;942.00;0.00;2;1994;6;24;MFL;;;;;;1994;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL030981991;MOD;20120203;21001231;Y;098;Z.98;OP HOOP VAN ZEGEN;ZEEBR;ZEEBRUGGE;Y;OPDT;Y;TBB;NO;33.67;30.18;273.00;273.00;;;1200.00;0.00;2;1991;5;23;MFL;;;;;;1991;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL031211992;MOD;20100429;20170808;Y;121;Z.121;DEBORAH;ZEEBR;ZEEBRUGGE;Y;OPEQ;Y;TBB;NO;37.87;32.98;385.00;385.00;;;1200.00;0.00;2;1992;6;24;MFL;;;;;;1992;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL032011996;MOD;20080311;20170514;Y;201;Z.201;JOB SENIOR;ZEEBR;ZEEBRUGGE;Y;OPHS;Y;TBB;OTB;23.94;20.95;139.00;139.00;;;221.00;0.00;2;1996;8;30;MFL;;;;;;1996;Scheepswerf V.D.Werff & Visser, Wijtteringswei 3, 9011 WJ Irnsum, NL;
BEL;BEL032962000;MOD;20111118;21001231;Y;296;Z.296;MOOIE MEID;ZEEBR;ZEEBRUGGE;Y;OPLJ;Y;TBB;OTB;37.80;33.01;390.00;390.00;;;1200.00;0.00;2;2000;8;22;MFL;;;;;;2000;48;
BEL;BEL034022000;MOD;20150813;20160107;Y;402;Z.402;NOOITGEDACHT;ZEEBR;ZEEBRUGGE;Y;OPQB;Y;TBB;OTB;23.99;21.30;102.00;102.00;;;221.00;0.00;2;2000;5;18;MFL;;;;;;2000;Scheepswerf V.D.Werff & Visser, Wijtteringswei 3, 9011 WJ Irnsum, NL;
BEL;BEL034031961;MOD;20060228;20160712;Y;582;Z.582;ASANNAT;ZEEBR;ZEEBRUGGE;Y;OPWZ;Y;TBB;OTB;21.00;18.43;62.00;62.00;;;221.00;0.00;2;1961;12;18;MFL;;;;;;1961;Shipyard Zaandam, Zuiddijk 216, Zaandam, NL;
BEL;BEL034311997;MOD;20030101;21001231;Y;431;Z.431;ALLES WISSELT;ZEEBR;ZEEBRUGGE;Y;OPRE;Y;TBB;NO;23.94;21.26;130.00;130.00;;;221.00;0.00;2;1997;6;25;MFL;;;;;;1997;N.V. Zeebrugse Scheepswerven, Visserstraat 44, 8380 Zeebrugge;
BEL;BEL034832001;MOD;20100420;21001231;Y;483;Z.483;JASMINE;ZEEBR;ZEEBRUGGE;Y;OPTE;Y;TBB;OTB;37.81;32.98;385.00;385.00;;;1200.00;0.00;2;2001;5;14;MFL;;;;;;2001;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL035101989;MOD;20151130;21001231;Y;084;Z.84;CALYPSO;ZEEBR;ZEEBRUGGE;Y;OPDF;Y;TBB;OTB;34.90;30.87;284.00;284.00;;;1200.00;0.00;2;1989;6;20;MFL;;;;;;1989;7;
BEL;BEL035102000;MOD;20071116;21001231;Y;510;Z.510;DENNIS;ZEEBR;ZEEBRUGGE;Y;OPUF;Y;TBB;NO;37.96;33.39;388.00;388.00;;;1200.00;0.00;2;2000;9;8;MFL;;;;;;2000;Reimerswaal B.V., Postbus 15, 4417ZG Hansweert, NL;
BEL;BEL035251997;MOD;20150908;21001231;Y;525;Z.525;SYLVIA-MARY;ZEEBR;ZEEBRUGGE;Y;OPUU;Y;TBB;OTB;23.85;20.98;138.00;138.00;;;221.00;0.00;2;1997;5;15;MFL;;;;;;1997;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL035261999;MOD;20140911;21001231;Y;526;Z.526;VAYA CON DIOS;ZEEBR;ZEEBRUGGE;Y;OPUV;Y;TBB;OTB;36.11;32.52;351.00;351.00;;;942.00;0.00;2;1999;5;14;MFL;;;;;;1999;Scheepswerf V.D.Werff & Visser, Wijtteringswei 3, 9011 WJ Irnsum, NL;
BEL;BEL035681988;MOD;20150813;20160329;Y;468;Z.468;CLEANER;ZEEBR;ZEEBRUGGE;Y;OPSP;Y;TBB;OTB;23.97;21.57;100.00;100.00;;;221.00;0.00;2;1988;3;15;MFL;;;;;;1988;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL035711989;MOD;20140603;21001231;Y;571;Z.571;CUSTOS DEUS;ZEEBR;ZEEBRUGGE;Y;OPWO;Y;TBB;OTB;38.93;34.35;372.00;372.00;;;1200.00;0.00;2;1989;6;30;MFL;;;;;;1989;Scheepswerf Mets B.V., E.Bakkerkade 1,8320 AA Urk, NL;
BEL;BEL035752000;MOD;20150908;21001231;Y;575;Z.575;HEIN SENIOR;ZEEBR;ZEEBRUGGE;Y;OPWS;Y;TBB;OTB;23.99;21.30;102.00;102.00;;;221.00;0.00;2;2000;1;14;MFL;;;;;;2000;Scheepswerf V.D.Werff & Visser, Wijtteringswei 3, 9011 WJ Irnsum, NL;
BEL;BEL035761999;MOD;20110420;20171128;Y;576;Z.576;MARE NOSTRUM;ZEEBR;ZEEBRUGGE;Y;OPWT;Y;TBB;NO;37.89;32.98;385.00;385.00;;;959.00;0.00;2;1999;6;22;MFL;;;;;;1999;7;
BEL;BEL035961988;MOD;20150922;20171206;Y;596;Z.596;DE ZWERVER;ZEEBR;ZEEBRUGGE;Y;OPXN;Y;TBB;NO;37.09;32.96;366.00;366.00;;;1200.00;0.00;2;1988;8;2;MFL;;;;;;1988;Scheepswerf Tille Scheepsbouw B.V., Kootstertille, NL;
